label,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,rolloff,chroma_stft,tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
frog,0.02441066379060325,0.12728144,1835.46269188217,2641.136943275605,2994.913831387761,0.44403034,123.74422245037067,-322.8718,98.240845,-38.258625,7.890454,48.093464,20.993235,6.685536,31.418434,36.225235,7.551999,-15.31789,5.1877785,34.622894,25.943855,-0.74187,-2.3206856,12.641608,13.337678,4.54214,5.9143853,11.836051,6.064305,-0.2727526,5.3843613,9.417762,1.4101605,0.077853456,6.5258064,4.622217,0.26281136,1.6873201,1.8694705,1.010065,2.619652,1.2643597,0.08465396,1.2128079,-0.17848377,-0.38881275,2.6412365
door_wood_creaks,0.10523537195475638,0.075170696,3721.597403174281,3284.2235428012364,7219.968097447796,0.35474858,122.2403113490338,-187.01025,98.181694,-79.125916,46.155815,-31.838625,21.17729,-11.537657,20.654316,-11.2193775,10.084903,4.626535,-0.44656944,-2.1511996,-0.21455826,3.889891,3.0979917,7.2303987,0.28985375,0.36634773,-2.6886623,0.32578713,-1.067465,5.3201156,-0.1087308,7.061606,5.910801,7.2124557,3.8299139,3.190992,2.2771895,8.088495,9.078721,11.325959,16.403696,12.588332,8.350527,1.0469611,3.8130376,1.2655828,5.950782
sneezing,0.058661724187935034,0.010777393,2022.6865073288427,1849.8424604210816,4197.475778531032,0.20198452,228.6255401846175,-541.3274,26.741009,-2.172203,3.7430134,-0.31625757,2.209001,-1.9541897,-1.2712855,-5.0589995,-1.8981302,-2.3311222,0.8737592,0.901973,1.0209918,0.43426475,1.1053002,0.27009076,-0.27373886,-0.5818071,-1.8368866,-1.4589412,-1.7864001,-2.2512903,-3.0607855,-2.3732884,-1.4414381,-1.5831338,-1.1172729,-0.47899377,-1.0440603,-1.0345969,-0.57219875,-0.6043297,-0.43400726,-0.7895181,-1.5352099,-1.2689586,-1.9318969,-1.7523556,-1.4832636
vacuum_cleaner,0.12472697034512761,0.3131634,5075.99252726221,4164.670474863776,9911.768371157192,0.27628878,123.046875,2.4834597,54.408154,-83.158,13.525513,-35.092133,19.159046,-32.558975,-2.0574563,-34.836884,-2.698898,-27.9239,-7.9256387,-33.03853,-11.560267,-18.157803,-2.705252,-11.882812,2.752744,-4.135581,12.317466,0.7090695,10.463303,1.8960919,11.057613,1.7897393,7.2432613,0.05808436,5.216911,-0.6522774,-1.0391335,-8.366079,-3.962298,-6.4435434,-4.1623693,-7.466212,-3.3968186,-5.056927,-4.3999767,-4.7999225,-1.2703931
thunderstorm,0.004974577653712297,0.03758729,523.0325238641221,1823.4991232240272,479.12625978828305,0.7527164,121.80360908193968,-494.86575,168.6988,87.003624,34.443268,12.489087,10.763677,16.442814,14.257826,8.026801,5.5557375,6.476088,7.856945,6.679224,4.13331,2.7146933,2.5003607,2.8297272,3.0582628,3.1896515,2.5866177,1.6922742,2.2453508,3.0811265,2.889296,1.970986,0.76477426,0.53638625,0.9757249,1.2664981,1.7141712,1.5971278,1.2933718,1.5205477,1.3734522,0.9143408,0.53405595,0.6430379,1.3055229,1.3752444,1.2129391
door_wood_creaks,0.028042751232598608,0.007860562,1161.2925778586643,1062.4632719441956,2184.7457991951856,0.1632236,174.6727101733627,-677.56396,43.592537,-23.112532,7.524439,-4.451842,-2.7294807,-9.786423,-1.0757877,-1.4037049,0.9096941,-5.5169563,-4.719614,-4.1241794,0.11839588,-3.110952,-0.71697575,-4.7237463,-1.8192788,-1.9047046,-1.1472372,-1.6665922,-1.6973567,-1.7378387,0.14879376,-2.5790741,-2.5815516,-1.7043015,-1.038623,-0.5648773,-2.102703,-1.6185876,-0.4079565,-0.6354693,-1.6112221,-0.2097329,-0.3054866,-0.4095289,-0.9488837,-0.8298746,-0.5376462
rain,0.16490537993039442,0.05197431,5402.936778742779,4459.104563458474,10898.049027515952,0.68161285,123.46078283181781,-163.04681,113.27482,-34.465908,74.13136,-56.15718,44.996136,-32.262512,34.666054,-18.120716,23.6519,-10.25861,10.076962,-1.8198358,-0.61686426,8.163096,-6.9771266,11.821776,-11.41373,13.093842,-10.44145,9.220281,-8.147592,6.302526,-4.4709144,2.875627,-2.356684,-1.383162,2.1724374,-6.3679705,5.046879,-6.9798713,5.5941477,-7.2663083,5.054618,-4.916317,3.9839835,-3.7129917,0.93916744,-0.38704914,-1.8083329
church_bells,0.041719157845127613,0.12281351,1280.698598070848,1242.4509065808315,2138.781653313515,0.30442953,122.1014258884613,-245.36525,229.28378,-59.127384,-4.3926682,2.587806,-10.887339,-5.1091948,-19.152477,-17.965021,-15.269101,-11.65134,-8.131188,-5.066972,1.2195783,5.5317984,4.061987,6.874746,7.5020256,-0.56841844,-4.9243045,-3.9241636,1.7020082,3.8780146,0.2232101,-10.081217,-19.557516,-13.070998,-2.3938947,4.1679096,5.5314884,3.0320652,4.4674325,4.0367317,-5.4530096,-10.454951,-0.017565379,11.330008,14.070501,12.014607,11.850244
train,0.031125380655452436,0.24560124,1312.9392934274663,1829.819256535063,2289.1643479915892,0.5101559,102.17821491047337,-119.89703,220.71332,-30.45554,24.61159,-11.586104,-4.234643,-11.768098,0.3021983,-3.6921926,-1.2782059,-2.4576633,-5.54149,-1.4432938,-6.2935534,-4.119899,-8.98962,-5.3451777,-0.33665675,0.54955655,-1.5724417,-0.61070347,-0.21731791,-0.71895313,-1.3585923,-1.3439744,-1.9147246,-3.0142787,-2.9365225,-3.2618117,-4.0520473,-5.4535074,-3.0777743,-1.9891104,-1.527738,-1.4449307,-0.13386129,-0.48890477,-1.5183096,-3.794791,-2.244172
train,0.03883365356728538,0.2104982,1477.0001809319056,1898.427055719812,2627.05078125,0.59497184,125.1176849235148,-109.90551,221.6532,-47.757214,19.576212,-15.714911,4.483909,-12.618695,12.010906,-0.3317074,4.267017,1.4948512,3.0212193,2.8838482,-0.40634495,1.4847183,-0.6567377,6.703901,4.9535565,3.8378465,-4.26584,-0.8560563,-2.9620228,2.6801698,-0.3992626,-1.2178363,-3.0638306,-2.7064223,0.35782915,-0.57407093,-0.32160598,-3.210171,0.563733,-0.41380137,-0.7306892,-3.1714756,-1.6751603,-0.22628218,-0.33992603,-3.3430781,-1.7048556
crackling_fire,0.032037367676914154,0.041821074,3704.4517463978123,4968.512583261626,9621.244992568156,0.7121313,148.68401972157773,-356.6295,90.965004,55.636818,53.81086,-1.297911,45.106747,-0.88499653,34.99726,2.9898555,17.405394,0.85484016,7.9535413,1.8512051,6.9540586,0.015362273,2.3697739,1.3401811,0.824745,1.194907,-1.0887405,2.084584,-0.25787067,4.0210724,-1.2954229,2.1738594,-1.866978,-0.1913614,-1.2961655,-1.0113411,0.7198945,0.037032075,2.6188042,-1.2596754,0.33539158,-3.9604158,-0.23013589,-2.3531911,1.0818738,-0.5884396,1.5330105
crackling_fire,0.06238897549303944,0.0018692221,3829.7939547968645,4697.857493835522,8864.485299448956,0.4847179,127.16728726519278,-609.3623,114.32679,20.26089,32.348824,-13.555351,1.342103,-9.085855,-1.0070708,-15.712843,1.215167,-10.564503,-2.1653996,-9.677843,-5.2337656,-7.675055,-6.119271,-8.652518,-1.721533,-4.444591,-4.067815,-1.5534546,-0.48449644,-5.283225,0.007871057,-2.2473092,-2.193998,-1.1315823,-0.57077926,-2.7833457,0.29542026,-3.7419298,-2.78888,-1.2505498,-2.8136907,-4.526083,-0.9217479,-4.2599235,-3.2021194,-0.8154097,-3.1348906
frog,0.09378738580336426,0.18531133,2863.347242018906,2489.4179207573256,4162.602980894721,0.2849205,123.1289760980084,-204.89497,107.235405,-98.93888,-24.15352,5.9767303,25.22465,-10.733197,-5.1302137,10.032907,10.7992735,-1.7015253,3.220307,-0.123994246,1.4269377,13.179398,-2.702848,-5.515562,4.471766,9.140479,2.4007294,0.8429147,3.1302454,5.7470655,2.2001371,0.31819773,4.3613915,4.414006,0.29152817,2.5760303,6.0043592,0.1536992,1.0344456,3.430378,4.9914126,2.7734952,0.24500372,3.0796912,5.558627,1.2382268,2.5578134
helicopter,0.01556608903712297,0.11595056,831.2536566730714,1545.5148653443791,1283.3489296331206,0.620822,125.71172935967745,-257.97113,226.42137,7.324069,36.454887,2.0768003,25.153938,-8.669036,-7.5426755,5.8506503,-6.1941977,7.3261147,-6.542019,7.0562544,1.4471366,0.6034573,2.175493,-5.1803465,4.396798,-4.6254992,1.8812295,-2.2954497,-3.8249362,-1.7764533,-5.290728,3.4645634,-2.2330117,1.5006837,-2.3872764,-4.408675,0.5839991,-1.190487,2.498144,-2.2059562,0.21446678,-0.04326348,0.01504575,-0.84588087,-3.4339597,1.7942024,-0.82735765
door_wood_creaks,0.03715015951276102,0.020377485,2420.274425296305,3464.046176579859,5225.723698520882,0.57127047,103.78046681980787,-404.23038,141.44376,-17.819006,15.870221,0.6894628,8.3528385,2.350297,12.115755,0.6283393,4.790169,2.7908795,1.8051176,6.90522,8.2623205,1.8326968,-1.087715,-1.0677953,-1.2633728,2.2580397,3.5839367,2.9951336,2.7964044,3.213026,1.3936082,0.061043706,0.90470994,4.8160524,4.2504516,1.167101,0.95192283,0.07487734,-1.4977022,0.6609862,1.2842902,0.029752338,3.0803182,2.9125273,0.6485116,0.7280914,1.4427994
thunderstorm,0.01120781068735499,0.0929254,851.2827347222118,1867.442047722057,1237.6345888921114,0.7009337,122.35185618170289,-328.4726,187.77576,51.47085,33.347313,-1.996614,-0.9212245,14.620438,3.8651905,2.2864819,2.2012537,6.2128158,7.6063695,4.376131,3.5241325,0.93905216,1.6028361,2.8605258,2.5283883,2.2424242,1.0170127,-0.022188624,1.029198,2.7297387,2.4212146,2.930115,3.186281,2.2912445,2.560685,1.8035942,0.45289004,0.37563768,1.1898829,1.0266093,-0.25400013,0.3586835,0.90728617,-0.060730103,0.030886825,0.43046764,0.7185785
rain,0.15366811376160092,0.06805202,4830.722915399465,3707.8449855884915,8925.787480967227,0.65954965,122.89982199094794,-149.517,104.21957,-49.8093,91.62762,-36.963,44.71142,-15.831202,24.113062,-11.45365,13.706929,-5.215355,5.311912,0.12726143,2.351805,-0.5368955,-2.0945156,3.359313,-6.690866,5.363619,-7.8946133,5.7523665,-8.395381,5.32791,-6.5016212,1.7470177,-4.652877,0.019708537,-2.1052308,-1.7271858,-0.0873073,-3.624892,0.6667802,-6.1966414,1.7189709,-5.93064,1.7339818,-5.647674,2.7720797,-3.9685316,2.338475
crackling_fire,0.3504987039588167,0.008531984,9359.76690443572,5266.70761271218,15434.060732671114,0.6766753,133.7568880510441,-357.1341,10.568218,14.199803,32.82279,-5.9466586,20.739393,-14.5183735,12.682307,-9.859719,0.113647215,-4.207425,1.6868435,-7.9681077,6.9662676,-9.019652,8.240673,-7.433732,6.5759935,-6.4421377,7.202538,-5.108214,4.3854895,-2.8018422,5.7598295,-0.67678255,4.8692064,-0.69366163,3.587587,-0.9395646,3.6748736,-0.58033043,4.415259,-0.89638984,4.3947897,-0.70622134,3.518611,-1.6512771,4.3342066,-1.4870855,2.2723176
crackling_fire,0.40512389428654294,0.006512483,9752.439031966927,5048.651161199062,15557.014822904583,0.65239435,137.72316127055498,-408.3477,-3.9520583,9.462939,30.477068,-9.067827,20.295937,-16.665905,11.747006,-10.393906,-0.71092844,-4.8704357,1.5159212,-8.213326,7.11455,-10.517626,8.008438,-8.695812,6.3170576,-7.598341,6.127877,-6.6999793,4.5115457,-3.1474056,4.6361732,-1.4795561,4.602602,-0.530201,4.4167824,-0.24968898,3.8191416,0.19151427,5.0955286,-0.8463632,5.31192,-0.21925701,4.19217,-1.6200225,4.7493873,-1.0611261,3.0772974
sneezing,0.08309844475058005,0.01488513,3506.0002992386044,3300.8652971399783,7234.306912521752,0.42936718,230.02948808039037,-464.95093,37.584957,-7.298256,14.133508,-7.212936,3.6860232,-1.3149087,4.0162706,-4.3648405,1.4299128,1.6570221,3.7061288,-0.087217964,0.8294646,0.25375834,3.3515701,2.5254066,2.2318552,3.3907113,4.409869,2.1518197,2.8502696,1.9162811,1.9418852,1.2454842,0.9655416,0.38423842,0.6791977,1.3390791,0.21064675,0.7636706,0.90189517,1.052266,1.178684,1.6145931,1.6357043,0.48100367,0.818064,0.8336992,0.8976008
rain,0.1432680630075406,0.14141956,4183.196330075694,3420.112246375252,8040.677906576276,0.68679655,123.35946227128085,-76.808334,130.91649,-60.885155,86.97984,-46.132545,42.52245,-17.281567,12.296954,-5.415602,7.9670076,-3.0959196,2.3591046,2.9892008,-0.8915033,3.1047182,-1.8470278,3.8050709,-2.031775,4.8298016,-2.986195,2.0474825,-1.3256378,3.5797088,-3.0680087,1.1737227,1.2458631,4.28898,0.06515751,2.1327813,1.5678555,1.5974436,2.3425572,2.4958327,3.028019,-0.12810582,3.7546089,0.15891744,3.6774225,-0.93790287,2.7242825
cow,0.10681463892111369,0.040451176,3829.0330604476826,3744.888237289401,7730.969493184455,0.44457674,143.22326694944533,-406.28552,88.01559,-8.959951,-6.414608,-14.893038,-12.4721155,-14.5185,-8.216675,-7.958495,-4.974074,-2.6118867,-4.2716446,-1.3012958,-0.37728414,-3.7916427,-4.9139485,-4.058808,-3.8594606,-3.018336,-4.447065,-4.6475067,-3.2716527,-3.409558,-3.454994,-2.553431,-2.7974296,-4.3115892,-4.168134,-3.7174988,-4.7718368,-3.8142614,-1.8773112,-2.4312663,-3.245712,-2.638268,-1.9719994,-1.3184198,-0.74979997,-2.8135846,-2.171369
cow,0.0472692502900232,0.10595951,2316.390164020877,2614.163312354393,4799.706011637181,0.38166225,131.9359503719812,-355.45068,152.3966,-7.1167045,-26.158886,-13.253351,-11.453606,-6.972164,0.1392185,1.9250587,0.59241754,-1.0941597,-4.6422796,-5.3903017,-5.034415,-7.504633,-7.089445,-5.117278,-9.592775,-13.717318,-12.189549,-8.701508,-4.9775004,-6.0975347,-7.4328675,-4.5885835,-5.2056727,-8.6130905,-8.526956,-6.458455,-3.7136014,-2.795222,-3.313847,-3.84907,-5.122212,-6.3370357,-5.093376,-4.025527,-3.565605,-3.3635294,-4.736024
cow,0.039711653494779585,0.0508145,2472.5140591707013,3021.0602914072742,5468.534295243619,0.41630545,116.69688735336358,-447.01776,95.953445,-13.537198,-7.40977,3.1305108,-5.337964,-0.73763835,0.4905428,-4.369014,-6.4124594,-3.295686,-2.5736268,-6.475814,-8.455914,-9.651336,-10.8880825,-9.858426,-8.769678,-8.131998,-6.105722,-5.4532557,-5.028326,-2.629539,-3.7402399,-5.9677587,-4.443375,-4.2075257,-5.2972093,-4.8587904,-4.402839,-4.007461,-4.658641,-5.2117643,-3.9425685,-3.9015703,-4.955573,-4.6441035,-2.0386136,0.7440772,0.75945127
cow,0.06158008265661253,0.043456767,2396.6959111921283,2422.151419268515,4216.96057950261,0.411743,120.60342148602487,-407.21207,133.06209,-41.564205,-17.153156,-20.946157,-12.032045,-18.75122,-10.513936,-6.7547956,-12.527312,-4.013298,-7.7276134,-5.356758,-3.5492663,-9.147824,-6.5298266,-3.5374565,-8.488927,-7.0521007,-5.418263,-2.8282657,-2.1284542,-2.509629,-1.3416543,-3.5250208,-2.4447577,-5.0543656,-4.374288,-3.850156,-3.2179387,-0.5789296,-1.2184705,-0.66035026,-4.3389497,-2.209314,0.5184865,-0.49957404,-0.8603217,-3.0368965,0.36879188
rooster,0.04693617676914153,0.065561034,2762.684366422946,3805.1406326214037,6395.061561956207,0.496694,163.17047495882974,-437.04102,70.09291,-6.266461,-13.039194,-14.132128,-5.452595,1.0956991,-2.9304817,-7.7795687,-5.5961666,-2.4719868,-1.4245229,6.089633,8.953508,6.345557,5.7794747,6.4994903,4.13883,1.4366856,-1.6684731,-3.739251,-1.237786,-3.4535367,-3.0023494,1.138233,1.2907269,0.07799275,-1.3366368,2.0471435,3.5621324,2.4495203,2.8074746,2.2560081,3.0934083,-0.5778311,-3.3783627,-0.005772708,-0.11070689,-0.94461036,0.0952429
rooster,0.05347982526102088,0.0889416,2591.3154677342795,3343.6766028048582,5847.838420823666,0.36162654,130.2043267229321,-404.1689,81.24429,-24.58771,-16.18248,-10.025348,-10.780965,-7.011267,-6.2915554,-5.613275,-4.9772334,-2.1656568,5.5731544,16.409996,16.525627,12.20996,5.7539616,-7.324212,-8.484166,-0.6168602,-2.4466739,-3.8316932,-5.365112,-7.073043,3.7324176,10.227342,6.784109,2.2235258,-0.39485896,1.1792945,1.2459128,-1.3803833,-4.1603646,-1.8030862,1.2789534,-0.47002873,-2.691207,-3.1843777,1.7795084,4.31123,-1.0173618
insects,0.023199590342227377,0.05809328,2153.7813632034054,3286.6549437433328,4094.6559826348607,0.24874878,125.39021232928744,-309.7305,136.85353,4.3924117,28.756205,-14.99373,15.625557,-2.3551118,4.9700346,-10.980769,5.0080094,-19.40484,-13.364968,-13.146428,-6.5656395,-4.3844657,-3.4418628,-0.22333433,-11.377201,-8.667174,-9.312185,-5.9182057,-4.5412803,-2.6901886,-0.92686826,3.2021127,-6.292432,-7.7073917,-8.995761,-10.216149,-7.2505493,-6.0833035,-3.8498871,-4.9850955,6.48553,9.594489,14.911053,16.829702,20.647287,15.284812,8.847927
insects,0.14174317539153133,0.0062527116,5853.533761247196,5314.6397888447045,12372.848616951856,0.47115213,124.66500653169972,-427.38855,73.80736,10.855535,26.955343,-9.036294,30.10547,-11.119131,13.589133,-9.571135,16.821264,2.973496,4.796885,-13.267837,2.9474933,-8.224486,-1.7056146,-4.4407687,3.669277,-1.4739226,5.638199,-3.1346796,1.7261345,-4.5220065,1.3080536,-2.4042468,-0.9914317,-1.8177247,0.67902434,-4.9251003,-4.7685213,-1.7935811,-0.65459853,-2.9119995,-4.0151134,-3.5933065,-2.606212,2.1368923,-1.1558273,2.0818598,1.1437473
insects,0.13413912956786542,0.090609945,5738.072393481836,5033.884455193623,11577.169282917634,0.3923256,125.26872906131621,-189.11427,69.05258,21.548193,37.64479,-15.130642,20.337444,-20.678543,16.146841,-2.6428497,19.28125,0.68246007,-1.1638908,-11.958409,-3.2847037,-15.706018,-14.62339,-14.575005,1.126105,-0.3033244,2.2418487,-3.4473937,-4.566767,-9.805557,0.04561316,-2.4426107,-4.5392184,-3.3817148,1.2311952,-4.208239,-4.3620496,1.8144314,-2.6957598,-8.67991,-8.797601,-7.9175835,-4.177269,0.9002035,-8.16884,-5.0450454,-6.2773175
thunderstorm,0.01633193155452436,0.10525757,848.7621708183535,1542.3565694657984,1294.590160962877,0.59918463,129.49244316671457,-279.63586,210.37366,22.280525,14.316026,6.0036373,7.7298274,10.079616,-2.4629624,4.333631,-2.3561006,-3.1591249,5.318856,2.7660813,4.5044494,4.1172137,1.9672936,-0.025029158,-3.651712,-2.9684815,-3.3692894,-4.132204,-3.4180381,-4.1352496,-4.6299305,-3.702262,-2.259012,-2.1359434,-2.371315,-2.2612638,-1.9383403,-1.5486844,-1.3369707,-1.0873009,-1.6186396,-0.3583842,1.1087766,-0.18203305,-0.25896585,0.35109773,0.099895604
rain,0.09379191741589327,0.03766343,3863.5749838837805,3955.2114052834813,8584.753502936484,0.6915736,126.77609845322814,-210.04253,123.36047,-43.367123,51.317596,-27.141485,44.361736,-19.245108,22.06766,-11.278687,12.8157215,-5.632916,7.243463,-2.4899707,4.7527027,0.86511713,-1.9795609,5.1958246,-5.944221,7.778909,-6.9598517,6.245129,-4.8775167,4.3427305,-4.5842576,4.7706847,-3.738207,3.2425969,-0.497028,-0.7878494,3.4765682,-2.8325694,4.8008504,-2.1030662,3.0047758,-0.95470095,3.0907285,-1.2684575,4.713486,-2.8244555,4.0979767
train,0.09357326711136892,0.039249014,3383.215761907614,3541.9662032237243,7059.443314058874,0.58932847,125.14068598431517,-232.63762,134.01675,-25.342518,55.8751,-20.898565,18.69757,-22.681274,16.185696,-8.420541,8.061862,-3.839877,1.8346013,-3.3757083,2.9261098,-1.5338215,-2.3482695,3.956391,-2.8790994,1.4869173,-1.9443645,2.0466988,1.9898232,2.8888283,-0.24314551,1.1420664,2.1031117,3.7236674,3.6504571,3.1110115,2.9793959,2.9781053,3.7246065,3.5142887,-0.12605101,0.98037994,1.3795812,0.23415802,0.36746436,-0.027413176,2.3347397
train,0.10965142836426914,0.032085795,3886.4544311303066,3998.365546455651,8226.38304814385,0.58914006,137.71170544345208,-218.203,122.00122,-31.121605,46.60877,-19.811693,15.119529,-24.85859,13.73938,-8.533328,11.541834,-6.6470137,0.9339819,-9.32672,1.7275336,-10.551639,2.7215755,-4.5597124,1.8421724,-1.7464143,-1.2062994,-0.9970665,2.9258246,-1.5435567,0.4147057,1.5064873,0.4250076,-0.64092857,4.1039977,-2.3548388,2.3257208,-2.4000332,2.2985058,1.9439765,2.5112972,0.2715875,2.9072537,1.8115423,-2.4520755,2.6985068,1.8769786
train,0.05664628951566125,0.05476259,2276.2580076022973,2623.6230180157863,4584.274058330917,0.558805,123.08488168949307,-219.05986,167.98775,-43.628876,34.035942,-19.275404,-0.21110056,-12.692163,0.6546932,0.71964693,-7.9426084,4.9409747,-10.095922,-5.2373953,-5.446299,-4.9168835,-1.8432544,0.655373,-1.1073133,-3.7650473,-1.5073816,-0.53904074,2.0076177,1.3394171,-1.0729823,-1.2510118,-0.6545822,0.19210684,0.19396245,-0.16092277,-0.36689755,2.0645154,4.411696,3.1830688,2.3590128,1.5461453,1.9045784,1.5673577,1.4392533,2.4884167,1.6970545
insects,0.06568798941415313,0.05346426,3558.3085313201213,4465.360349075473,8509.712038681844,0.48665166,124.67547474820712,-192.94225,125.17196,-6.063063,11.702583,-19.882992,8.789173,-10.634494,9.8673525,-15.25351,-4.31156,-17.476116,-3.3805552,-14.508972,-2.00495,-9.531779,-1.2589525,-9.1101,-0.88015515,-7.236292,-0.78062505,-6.566345,-2.3299503,-5.8878503,-2.6887882,-5.1426053,-3.7810981,-6.1270056,-4.93172,-4.2241063,-3.3806407,-2.780419,-3.3979378,-2.220599,-3.3851163,-1.0139681,-2.0799828,1.0921377,-0.77575296,1.0879041,-1.9935093
toilet_flush,0.11633215813515081,0.084395155,4671.541787360234,4489.720228303634,9995.203288138051,0.51667,122.55796188510806,-196.76686,92.07403,-24.55732,24.032967,-12.990522,20.072092,-18.468678,13.74074,-10.903883,2.1156461,-4.510076,-2.815932,-10.409184,-0.52293366,-9.426433,-5.060301,-11.1636095,-1.210447,-2.0243082,6.9764776,0.91857356,4.839591,2.608919,5.7544603,3.284146,5.016803,2.289783,2.8502524,3.2252893,0.5135953,0.73282266,-0.9392563,0.96412647,-0.6847401,-1.0650927,-3.3521855,-1.6794088,-1.9856877,-1.326984,-3.4251077
church_bells,0.04428744924593968,0.080974326,2345.3933723397295,3583.793524898092,4451.727450696056,0.3729709,124.23433432601436,-246.8461,141.98863,-7.052791,0.5383979,-5.2658176,-3.0960486,-31.240688,-2.2296724,-2.8622112,18.558565,3.953829,11.065411,3.3447156,12.948403,-8.98218,-16.281572,-16.509909,9.321362,13.161086,12.29732,7.430184,8.624256,2.0177715,-1.6532862,0.83698297,7.1107717,16.113417,16.49615,13.585373,8.229211,8.269152,0.20053752,-4.1118774,-4.8684993,3.2990177,0.9874636,-2.0497696,-3.6627278,-1.4914861,-5.793603
insects,0.11443227958236658,0.09229511,4794.272694616309,4579.794247746694,10415.075768561484,0.37057322,125.80186883700696,-117.103455,104.9911,-19.060497,38.104908,-41.0274,27.52331,-30.733894,16.216162,-24.164131,5.6523733,-21.91066,3.9426959,-19.8601,-1.0897709,-18.096262,-1.200772,-13.382287,-0.9122374,-7.547079,1.7091569,-4.957887,1.0197542,-3.2065225,-2.522202,-1.4832156,-1.804027,-1.7246792,-3.8181403,-3.6952302,-6.7287126,-2.2438657,-5.079876,-2.6005058,-6.660048,-4.68269,-7.5681677,-3.157647,-6.148919,-1.2984941,-3.4957545
insects,0.09520691342807425,0.07897836,4398.183473989529,4548.920218276652,10054.00741824971,0.40065327,126.30199219692386,-134.20596,110.74393,-15.789742,32.787086,-36.14108,25.630342,-25.402462,14.900336,-19.058887,4.912716,-17.585855,3.7104115,-17.557219,-0.40593487,-15.4517765,-2.4343402,-10.465954,-1.2988166,-6.509681,2.0713336,-3.9540563,-0.5326294,-3.1077142,-1.5278064,-0.9710455,-1.9425567,-2.6847231,-4.8351755,-5.639218,-8.105071,-5.314679,-5.677587,-2.8534431,-4.970993,-3.1529713,-5.9907565,-3.0374095,-5.1683927,-0.37742406,-2.164816
insects,0.09056427639211137,0.07666053,4393.719581923032,4569.960383567426,10118.906793793503,0.36582184,123.67454792179437,-140.93088,112.4634,-16.132362,36.014618,-35.63644,27.789251,-27.421171,18.109907,-20.743238,5.125032,-19.307007,4.3861527,-19.01555,0.39093903,-16.179535,0.03097651,-11.826357,0.55439645,-6.698824,2.833606,-4.6992226,1.8570731,-2.0349584,-1.1084405,-0.16043197,-1.2924746,-2.9738016,-5.363646,-5.213521,-7.405574,-3.7901218,-5.777269,-2.3424592,-6.050678,-3.1376781,-7.0849013,-3.6034012,-6.1037145,-1.1752528,-3.1099737
rain,0.14819732453596288,0.0713601,4480.884229291455,3907.1835447579174,9373.738059200987,0.67438793,125.96445977873348,-118.45462,130.19318,-73.32835,62.8235,-48.079132,44.50162,-41.69909,37.694576,-27.555725,14.760123,-13.636828,5.909849,-7.409476,1.9181467,1.8856028,-3.3116379,5.6732426,-7.6440196,7.216915,-11.538219,5.4016805,-11.643174,8.051427,-5.7087016,7.521147,-4.424044,4.0420566,-1.2091033,-0.10552316,0.39401054,-3.4935257,2.5409706,-5.9919286,2.8617399,-6.8849907,4.119777,-5.3300047,5.2759695,-4.4700828,2.4269674
church_bells,0.01736174050174014,0.24800771,565.0447834135188,895.5139565880169,935.5202517763921,0.3816209,125.11084316534742,-248.58092,236.61903,43.724373,0.48564002,15.680862,7.451419,5.5529385,7.444788,2.8121223,0.7527048,-2.688412,-4.112769,-0.6761856,-2.4887896,-5.5675354,-6.0397153,-9.356357,-9.709492,-4.9627447,-1.5112506,3.410453,9.942724,11.720651,8.271329,-0.9133056,-12.219137,-13.225232,-2.4440944,8.753694,13.858582,13.092746,8.816916,3.7258668,-2.250979,-7.199706,-4.3740563,4.4748526,5.4357057,-5.4845524,-12.466534
crying_baby,0.07807741806844548,0.05705509,3231.542897609821,3132.922380130375,6274.1558738761605,0.2818281,138.16439241170585,-316.65045,83.05376,-68.35037,22.267988,-18.84931,18.793589,-11.4151535,5.3741508,-7.14806,4.3309455,7.7348814,-1.5622417,7.961416,-2.4812331,5.8561053,12.144819,15.597844,14.184775,11.178844,5.9388323,-0.6872938,-5.513904,-2.5732698,-0.2268604,3.769999,1.003625,-1.6539283,-4.000504,2.4641056,2.6184227,3.1341488,6.310043,3.0693998,5.7996287,4.983995,3.8870065,-2.3760996,0.83366644,-1.0688359,-1.0126741
crying_baby,0.05871043902262181,0.06288403,2764.1396127496273,3156.753831786645,5696.156739414153,0.27248707,145.43893198955917,-300.87033,110.82744,-25.600067,34.427864,-7.894713,-7.198677,-9.786228,7.4169297,-16.328909,10.780697,3.836846,-5.512905,18.35467,0.5729924,-5.631507,7.8363757,3.9212437,9.658268,5.0551095,0.8734444,11.782975,-0.6705185,13.184116,8.388574,6.3515673,10.568988,-0.9461096,-3.1768336,1.5796133,0.8497225,-3.5609596,0.9062061,-0.8092016,1.0347883,-0.75098974,0.8117844,-0.1445287,0.25110894,-0.2619631,-3.5896702
